id,common_name,smiles_isomeric
ToxinDB,Indometacin  ,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
ToxinDB,Olanzapine,CN1CCN(CC1)C1=C2C=C(C)SC2=NC2=CC=CC=C2N1
ToxinDB,Metixene,CN1CCC[C@H](CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
ToxinDB,Cetirizine,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
ToxinDB,Terfenadine,CC(C)(C)C1=CC=C(C=C1)[C@H](O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Diltiazem,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
ToxinDB,Protriptyline,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12
ToxinDB,Trimethadione,CN1C(=O)OC(C)(C)C1=O
ToxinDB,Anidulafungin,CCCCCOC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O
ToxinDB,Clozapine,CN1CCN(CC1)C1=C2C=CC=CC2=NC2=C(N1)C=C(Cl)C=C2
ToxinDB,Mirtazapine,CN1CC[N@]2[C@H](C1)C1=CC=CC=C1CC1=C2N=CC=C1
ToxinDB,Trihexyphenidyl,O[C@@](CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
ToxinDB,Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
ToxinDB,Tacrine,NC1=C2CCCCC2=NC2=CC=CC=C12
ToxinDB,Procyclidine,O[C@@](CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
ToxinDB,Alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
ToxinDB,Loxapine,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
ToxinDB,Pramipexole,CCCN[C@@H]1CCC2=C(C1)SC(N)=N2
ToxinDB,Secobarbital,CCC[C@@H](C)C1(CC=C)C(=O)NC(=O)NC1=O
ToxinDB,Methylphenidate,COC(=O)[C@@H]([C@H]1CCCCN1)C1=CC=CC=C1
ToxinDB,Zolpidem,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1
ToxinDB,Streptozocin,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
ToxinDB,Prochlorperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
ToxinDB,Cyproheptadine,CN1CC\C(CC1)=C1\C2=CC=CC=C2C=CC2=CC=CC=C12
ToxinDB,Epirubicin,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
ToxinDB,Meperidine,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1
ToxinDB,Loratadine,CCOC(=O)N1CC\C(CC1)=C1/C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
ToxinDB,Imipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
ToxinDB,Metharbital,CCC1(CC)C(=O)NC(=O)N(C)C1=O
ToxinDB,Picrotoxin,CC(=C)[C@@H]1[C@@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C.CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C
ToxinDB,Quinine,COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@H]2CC[N@@]1C[C@@H]2C=C
ToxinDB,Marinol,CCCCCC1=CC(O)=C2[C@@H]3C=C(C)CC[C@H]3C(C)(C)OC2=C1
ToxinDB,Fluoxetine,CNCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
ToxinDB,Methohexital,CCC#C[C@@H](C)[C@]1(CC=C)C(=O)NC(=O)N(C)C1=O
ToxinDB,Chlordiazepoxide,C\N=C1CN(O)C(C2=CC=CC=C2)=C2C=C(Cl)C=CC2=N\1
ToxinDB,Duloxetine,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1
ToxinDB,Chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2
ToxinDB,Buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1
ToxinDB,Entacapone,CCN(CC)C(=O)C(\C#N)=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
ToxinDB,Oxycodone,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C
ToxinDB,Cimetidine,C\N=C(\NCCSCC1=C(C)NC=N1)NC#N
ToxinDB,Triflupromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
ToxinDB,Divalproex sodium,[Na+].CCCC(CCC)C(O)=O.CCCC(CCC)C([O-])=O
ToxinDB,Dextromethorphan,COC1=CC2=C(C[C@H]3[C@H]4CCCC[C@@]24CCN3C)C=C1
ToxinDB,Nortriptyline,CNCC\C=C1/C2=CC=CC=C2CCC2=CC=CC=C12
ToxinDB,Amoxapine,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1
ToxinDB,Pyridostigmine,CN(C)C(=O)OC1=C[N+](C)=CC=C1
ToxinDB,Pentostatin,OC[C@@H]1O[C@@H](C[C@H]1O)N1C=NC2=C1NC=NC[C@H]2O
ToxinDB,Hydroxyzine,OCCOCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
ToxinDB,Benzthiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(CSCC3=CC=CC=C3)=NS(=O)(=O)C2=C1
ToxinDB,Carbamazepine,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12
ToxinDB,Clonidine,ClC1=CC=CC(Cl)=C1NC1=NCCN1
ToxinDB,Mazindol,O[C@@]1([N@]2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1
ToxinDB,L-Carnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O
ToxinDB,Ethosuximide,CC[C@@]1(C)CC(=O)NC1=O
ToxinDB,Thiopental,CCC[C@H](C)C1(CC)C(=O)NC(=S)NC1=O
ToxinDB,Cisapride,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
ToxinDB,Butorphanol,OC1=CC2=C(C[C@H]3N(CC[C@@]22CCCC[C@@]32O)CC2CCC2)C=C1
ToxinDB,Rifabutin,CO[C@@H]1\C=C/O[C@@]2(C)OC3=C(C2=O)C2=C(C(=O)C(NC(=O)\C(C)=C/C=C\[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1N[C@]4(CCN(CC4)CC(C)C)N=C21)C(O)=C3C
ToxinDB,Paramethadione,CC[C@@]1(C)OC(=O)N(C)C1=O
ToxinDB,Fluphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
ToxinDB,Niacin,OC(=O)C1=CN=CC=C1
ToxinDB,Clorazepate,OC(=O)[C@H]1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
ToxinDB,Astemizole,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1
ToxinDB,Nystatin,C[C@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H]([C@@H](O)C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@H](O)[C@H]1C)C(O)=O
ToxinDB,Propoxyphene,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
ToxinDB,Leucovorin,NC1=NC(=O)C2=C(NC[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)N2C=O)N1
ToxinDB,Pentazocine,C[C@H]1[C@H]2CC3=C(C=C(O)C=C3)[C@]1(C)CCN2C\C=C(\C)C
ToxinDB,Magnesium Sulfate,O.O.O.O.O.O.O.[Mg++].[O-]S([O-])(=O)=O
ToxinDB,Trazodone,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1
ToxinDB,Acamprosate,CC(=O)NCCCS(O)(=O)=O
ToxinDB,Nafarelin,[H]\N=C(/N)NCCC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(=O)[C@@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
ToxinDB,Sumatriptan,CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1
ToxinDB,Galantamine,COC1=C2O[C@H]3C[C@@H](O)C=C[C@]33CCN(C)CC(C=C1)=C23
ToxinDB,Thioridazine,CSC1=CC2=C(SC3=CC=CC=C3N2CC[C@H]2CCCCN2C)C=C1
ToxinDB,Midazolam,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
ToxinDB,Flurazepam,CCN(CC)CCN1C(=O)CN=C(C2=CC=CC=C2F)C2=C1C=CC(Cl)=C2
ToxinDB,Daunorubicin,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O
ToxinDB,Tizanidine,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
ToxinDB,Amprenavir,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
ToxinDB,Naltrexone,OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5CC1CC1
ToxinDB,Sufentanil,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CS2)CC1)COC
ToxinDB,Flurbiprofen,C[C@@H](C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
ToxinDB,Apomorphine,CN1CCC2=C3[C@H]1CC1=C(C3=CC=C2)C(O)=C(O)C=C1
ToxinDB,Paroxetine,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1
ToxinDB,Procaine,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
ToxinDB,Trimipramine,C[C@H](CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
ToxinDB,Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
ToxinDB,Esomeprazole,COC1=CC2=C(C=C1)N=C(N2)[S@@](=O)CC1=NC=C(C)C(OC)=C1C
ToxinDB,Meclizine,CC1=CC(CN2CCN(CC2)[C@H](C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
ToxinDB,Riluzole,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
ToxinDB,Modafinil,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Scopolamine,CN1[C@H]2C[C@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@@H](CO)C1=CC=CC=C1
ToxinDB,Tranylcypromine,N[C@@H]1C[C@H]1C1=CC=CC=C1
ToxinDB,Isoflurane,FC(F)O[C@H](Cl)C(F)(F)F
ToxinDB,Ethotoin,CCN1C(=O)N[C@H](C1=O)C1=CC=CC=C1
ToxinDB,Tretinoin,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C(O)=O
ToxinDB,Olopatadine,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
ToxinDB,Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
ToxinDB,Propiomazine,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2C[C@@H](C)N(C)C)C=C1
ToxinDB,Phenelzine,NNCCC1=CC=CC=C1
ToxinDB,Sulfasalazine,OC(=O)C1=C/C(/C=CC1=O)=N/NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
ToxinDB,Halazepam,FC(F)(F)CN1C(=O)CN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2
ToxinDB,Alfentanil,CCN1N=NN(CCN2CCC(CC2)(COC)N(C(=O)CC)C2=CC=CC=C2)C1=O
ToxinDB,Proparacaine,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
ToxinDB,Biperiden,O[C@@](CCN1CCCCC1)([C@@H]1C[C@H]2C[C@@H]1C=C2)C1=CC=CC=C1
ToxinDB,Fentanyl,CCC(=O)N(C1CCN(CC1)CCC1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Meloxicam,CN1S(=O)(=O)C2=CC=CC=C2C(=O)\C1=C(/O)NC1=NC=C(C)S1
ToxinDB,Propofol,CC(C)C1=CC=CC(C(C)C)=C1O
ToxinDB,Diazepam,CN1C(=O)CN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2
ToxinDB,Phenmetrazine,C[C@H]1NCCO[C@@H]1C1=CC=CC=C1
ToxinDB,Trifluoperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
ToxinDB,Mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C1=CC=C(C=C1)N(C)C
ToxinDB,Progabide,NC(=O)CCCN\C(C1=CC=C(Cl)C=C1)=C1/C=C(F)C=CC1=O
ToxinDB,Oxazepam,O[C@@H]1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
ToxinDB,Donepezil,COC1=C(OC)C=C2C(=O)[C@@H](CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1
ToxinDB,Nalbuphine,O[C@H]1CC[C@@]2(O)[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3CC1CCC1)=C(O)C=C4
ToxinDB,Perphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
ToxinDB,Levorphanol,CN1CC[C@]23CCCC[C@H]2[C@H]1CC1=C3C=C(O)C=C1
ToxinDB,Dromostanolone,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
ToxinDB,Diflunisal,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
ToxinDB,Benzphetamine,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1
ToxinDB,Flupenthixol,OCCN1CCN(CC\C=C2/C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
ToxinDB,Sirolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C/C=C/C=C(C)/[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC
ToxinDB,Methdilazine,CN1CC[C@@H](C1)CN1C2=CC=CC=C2SC2=CC=CC=C12
ToxinDB,Ondansetron,CN1C2=CC=CC=C2C2=C1CC[C@@H](CN1C=CN=C1C)C2=O
ToxinDB,Tiagabine,CC1=C(SC=C1)/C(=C/CCN1CCC[C@H](C1)C(O)=O)/C1=C(C)C=CS1
ToxinDB,Cocaine,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)C1=CC=CC=C1
ToxinDB,Zonisamide,NS(=O)(=O)CC1=NOC2=CC=CC=C12
ToxinDB,Anileridine,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1
ToxinDB,Almotriptan,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2
ToxinDB,Buprenorphine,CO[C@@]12CC[C@@]3(C[C@@H]1C(C)(O)C(C)(C)C)[C@H]1CC4=C5C(OC2[C@@]35CCN1CC1CC1)=C(O)C=C4
ToxinDB,Mesoridazine,CN1CCCC[C@@H]1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)[S@@](C)=O
ToxinDB,Maprotiline,CNCCC[C@@]12CC[C@@H](C3=CC=CC=C13)C1=CC=CC=C21
ToxinDB,Diethylpropion,CCN(CC)[C@H](C)C(=O)C1=CC=CC=C1
ToxinDB,Aspirin,CC(=O)OC1=CC=CC=C1C(O)=O
ToxinDB,Felbamate,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
ToxinDB,Fexofenadine,CC(C)(C(O)=O)C1=CC=C(C=C1)[C@H](O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Naratriptan,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
ToxinDB,Rizatriptan,CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2
ToxinDB,Hydrocodone,COC1=C2O[C@H]3C(=O)CC[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C
ToxinDB,Mepivacaine,CN1CCCC[C@@H]1C(=O)NC1=C(C)C=CC=C1C
ToxinDB,Neomycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
ToxinDB,Gabapentin,NCC1(CCCCC1)CC(O)=O
ToxinDB,Doxorubicin,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
ToxinDB,Frovatriptan,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O
ToxinDB,Levobupivacaine,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
ToxinDB,Tioconazole,ClC1=CC(Cl)=C(C=C1)[C@@H](CN1C=CN=C1)OCC1=C(Cl)SC=C1
ToxinDB,Balsalazide,OC(=O)CCNC(=O)C1=CC=C(N\N=C2\C=CC(=O)C(=C\2)C(O)=O)C=C1
ToxinDB,Bethanechol,C[C@H](C[N+](C)(C)C)OC(N)=O
ToxinDB,Phytonadione,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=CC=CC=C2C1=O
ToxinDB,Mycophenolic acid,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
ToxinDB,Ketoconazole,CC(=O)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1
ToxinDB,Methoxyflurane,COC(F)(F)C(Cl)Cl
ToxinDB,Ethinamate,NC(=O)OC1(CCCCC1)C#C
ToxinDB,Cerulenin,C\C=C\C\C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O
ToxinDB,Selegiline,C[C@H](CC1=CC=CC=C1)N(C)CC#C
ToxinDB,Carphenazine,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(CCO)CC2)C=C1
ToxinDB,Memantine,C[C@@]12C[C@H]3C[C@@](C)(C1)C[C@](N)(C3)C2
ToxinDB,Gatifloxacin,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCN[C@@H](C)C1)C1CC1
ToxinDB,Rifampin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C\C=C\[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)/C(=C\NN1CCN(C)CC1)C2=O
ToxinDB,Ibuprofen,CC(C)CC1=CC=C(C=C1)[C@@H](C)C(O)=O
ToxinDB,Melatonin,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
ToxinDB,Clonazepam,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
ToxinDB,Dihydrotachysterol,CC(C)[C@H](C)\C=C\[C@H](C)[C@H]1CC[C@@H]2[C@@]1(C)CCC\C2=C/C=C1/C[C@H](O)CC[C@H]1C
ToxinDB,Perhexiline,C1CCC(CC1)C(C[C@H]1CCCCN1)C1CCCCC1
ToxinDB,Diphenylhydramine  ,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Vigabatrin,N[C@@H](CCC(O)=O)C=C
ToxinDB,Diphenoxylate,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Pilocarpine,CC[C@H]1[C@H](COC1=O)CC1=CN=CN1C
ToxinDB,Benzocaine,CCOC(=O)C1=CC=C(N)C=C1
ToxinDB,Dimethyl sulfoxide,CS(C)=O
ToxinDB,Flucytosine,NC1=C(F)C=NC(=O)N1
ToxinDB,Pimozide,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
ToxinDB,Sertraline,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
ToxinDB,Sibutramine,CC(C)C[C@@H](N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
ToxinDB,Methyprylon,CCC1(CC)C(=O)NC[C@H](C)C1=O
ToxinDB,Miconazole,ClC1=CC(Cl)=C(CO[C@@H](CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
ToxinDB,Chlorpheniramine,CN(C)CC[C@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1
ToxinDB,Phenacemide,NC(=O)NC(=O)CC1=CC=CC=C1
ToxinDB,Ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
ToxinDB,Econazole,ClC1=CC=C(CO[C@@H](CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
ToxinDB,Doxepin,CN(C)CC\C=C1/C2=CC=CC=C2COC2=CC=CC=C12
ToxinDB,Nefazodone,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
ToxinDB,Desipramine,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12
ToxinDB,Sertaconazole,ClC1=CC(Cl)=C(C=C1)[C@@H](CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
ToxinDB,Bupropion,C[C@H](NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
ToxinDB,Trimetrexate,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
ToxinDB,Halothane,FC(F)(F)[C@H](Cl)Br
ToxinDB,Chloroprocaine,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
ToxinDB,Moclobemide,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
ToxinDB,Orphenadrine,CN(C)CCO[C@@H](C1=CC=CC=C1)C1=CC=CC=C1C
ToxinDB,Phenobarbital,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1
ToxinDB,Escitalopram,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
ToxinDB,Chlormezanone,CN1[C@@H](C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O
ToxinDB,Fluoxymesterone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
ToxinDB,Pergolide,CCCN1C[C@H](CSC)C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13
ToxinDB,Ciclopirox,CC1=CC(=O)N(O)C(=C1)C1CCCCC1
ToxinDB,Desflurane,FC(F)O[C@H](F)C(F)(F)F
ToxinDB,Dexfenfluramine,CCN[C@H](C)CC1=CC(=CC=C1)C(F)(F)F
ToxinDB,Oxymorphone,CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35
ToxinDB,Zopiclone,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
ToxinDB,Bromocriptine,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(C4=C3)=C56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C
ToxinDB,Rifapentine,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@H]1C)/C(=C\NN1CCN(CC1)C1CCCC1)C2=O
ToxinDB,Levetiracetam,CC[C@@H](N1CCCC1=O)C(N)=O
ToxinDB,Mitoxantrone,OCCNCCNC1=C2C(=O)C3=C(O)C=CC(O)=C3C(=O)C2=C(NCCNCCO)C=C1
ToxinDB,Ridogrel,OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F
ToxinDB,Estazolam,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1
ToxinDB,Ketamine,CN[C@]1(CCCCC1=O)C1=CC=CC=C1Cl
ToxinDB,Levomethadyl Acetate,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
ToxinDB,Levodopa,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O
ToxinDB,Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F
ToxinDB,Bromodiphenhydramine,CN(C)CCO[C@H](C1=CC=CC=C1)C1=CC=C(Br)C=C1
ToxinDB,Chlorprothixene,CN(C)CC\C=C1/C2=CC=CC=C2SC2=C1C=C(Cl)C=C2
ToxinDB,Clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2
ToxinDB,Isocarboxazid,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1
